ID,Code,Scientific Name,Common Name
4848,QUCA3,Quercus x caesariensis,Caesar oak
4849,QUCA2,Quercus x capesii,Cape oak
4850,QUCA7,Quercus carmenensis,Mexican oak
4851,QUCE,Quercus cerris,European turkey oak
4852,QUCH2,Quercus chapmanii,Chapman oak
4853,QUCH4,Quercus chihuahuensis,Chihuahuan oak
4855,QUCO,Quercus coccinea,Scarlet oak
4856,QUCO5,Quercus x cocksii,Cock's oak
4857,QUCO4,Quercus x columnaris,Column oak
4858,QUCO3,Quercus x comptoniae,Compton's oak
4860,QUCR,Quercus x cravenensis,Craven oak
4861,QUDE,Quercus x deamii,Deam's oak
4863,QUDI,Quercus x discreta,Discreet oak
4864,QUDI2,Quercus x diversiloba,Manylobed oak
4865,QUDO,Quercus douglasii,Blue oak
4866,QUDU,Quercus dumosa,Coastal sage scrub oak
4867,QUDU2,Quercus dunnii,Dunn oak
4868,QUDU4,Quercus durata,Leather oak
4869,QUEG,Quercus x egglestonii,Eggleston's oak
4870,QUEL,Quercus ellipsoidalis,Northern pin oak
4873,QUEP,Quercus x eplingii,Epling's oak
4874,QUEX,Quercus x exacta,Laurelpin oak
4875,QUFA,Quercus falcata,Southern red oak
4876,QUFA2,Quercus x faxonii,Faxon's oak
4877,QUFE,Quercus x fernaldii,Fernald's oak
4878,QUFE2,Quercus x fernowii,Fernow's oak
4879,QUFI,Quercus x filialis,Quercus x filialis
4880,QUFO,Quercus x fontana,Fontana oak
4882,QUGA,Quercus gambelii,Gambel oak
4883,QUGA4,Quercus x ganderi,Gander oak
4884,QUGA3,Quercus x garlandensis,Garland oak
4885,QUGA2,Quercus garryana,Oregon white oak
4887,QUGE,Quercus georgiana,Georgia oak
4888,QUGI,Quercus x giffordii,Gifford's oak
4890,QUGR4,Quercus x grandidentata,Largeleaf oak
4891,QUGR2,Quercus gravesii,Chisos red oak
4893,QUGU,Quercus x guadalupensis,Guadalupe oak
4894,QUHA,Quercus x harbisonii,Harbison's oak
4895,QUHA2,Quercus x hastingsii,Hasting's oak
4897,QUHA4,Quercus x hawkinsiae,Hawkins' oak
4898,QUHE,Quercus hemisphaerica,Darlington oak
4899,QUHE2,Quercus x heterophylla,Oddleaf oak
4901,QUHO,Quercus x howellii,Howell's oak
4902,QUHU,Quercus x humidicola,Quercus x humidicola
4905,QUIL,Quercus ilicifolia,Bear oak
4906,QUIM,Quercus imbricaria,Shingle oak
4907,QUIN5,Quercus x incomita,Quercus x incomita
4908,QUIN2,Quercus x inconstans,Quercus x inconstans
4911,QUIN4,Quercus x introgressa,Quercus x introgressa
4912,QUJA,Quercus x jackiana,Jack's oak
4914,QUJO,Quercus x jolonensis,Jolon's oak
4915,QUJO4,Quercus x joorii,Jorr's oak
4916,QUKE,Quercus kelloggii,California black oak
4917,QULA,Quercus laceyi,Lacey oak
4918,QULA1,Quercus laevis,Turkey oak
4919,QULA2,Quercus laurifolia,Laurel oak
4920,QULE,Quercus x leana,Lea oak
4921,QULO,Quercus lobata,California white oak
4922,QULU,Quercus x ludoviciana,Louisiana oak
4923,QULY,Quercus lyrata,Overcup oak
4924,QUMA4,Quercus x macdonaldii,Macdonald oak
4925,QUMA,Quercus x macnabiana,Macnab's oak
4926,QUMA1,Quercus macrocarpa,Bur oak
4927,QUMA3,Quercus margarettae,Sand post oak
4928,QUMA6,Quercus margarettiae,Runner oak
4929,QUMA2,Quercus marilandica,Blackjack oak
4930,QUME2,Quercus x megaleia,Quercus x megaleia
4931,QUME,Quercus x mellichampii,Mellichamp's oak
4934,QUMO2,Quercus x moreha,Oracle oak
4935,QUMO3,Quercus x moultonensis,Moulton's oak
4936,QUMU,Quercus muehlenbergii,Chinkapin oak
4937,QUMU3,Quercus x munzii,Munz's oak
4938,QUMU2,Quercus x mutabilis,Quercus x mutabilis
4939,QUMY,Quercus myrtifolia,Myrtle oak
4940,QUNE,Quercus x neopalmeri,Quercus x neopalmeri
4941,QUNE2,Quercus x neotharpii,Quercus x neotharpii
4942,QUNE3,Quercus x nessiana,Ness's oak
4943,QUNI,Quercus nigra,Water oak
4945,QUOG,Quercus oglethorpensis,Oglethorpe oak
4946,QUOR,Quercus x organensis,Organ oak
4947,QUOV,Quercus x oviedoensis,Quercus x oviedoensis
4949,QUPA2,Quercus pagoda,Cherrybark oak
4950,QUPA5,Quercus x palaeolithicola,Quercus x palaeolithicola
4951,QUPA3,Quercus x palmeriana,Palmer's oak
4952,QUPA,Quercus palustris,Pin oak
4954,QUPA4,Quercus x pauciloba,Wavyleaf oak
4955,QUPE,Quercus petraea,Durmast oak
4956,QUPH,Quercus phellos,Willow oak
4957,QUPO,Quercus x podophylla,Quercus x podophylla
4959,QUPR2,Quercus prinoides,Dwarf chinkapin oak
4960,QUPR,Quercus prinus,Chestnut oak
4961,QUPS,Quercus x pseudomargarettiae,False sand post oak
4962,QUPU80,Quercus pumila,Running oak
4964,QURE,Quercus x rehderi,Rehder's oak
4965,QURI,Quercus x riparia,Riparian oak
4966,QURO2,Quercus x robbinsii,Robinn's oak
4967,QURO,Quercus robur,English oak
4968,QURO3,Quercus x robusta,Robust oak
4969,QURO4,Quercus x rolfsii,Rolf's oak
4970,QURU,Quercus rubra,Northern red oak
4971,QURU2,Quercus x rudkinii,Rudkin's oak
4973,QURU3,Quercus x runcinata,Quercus x runcinata
4975,QUSA3,Quercus x sargentii,Sargent oak
4976,QUSA,Quercus x saulii,Saul's oak
4977,QUSC,Quercus x schochiana,Schoch oak
4978,QUSC2,Quercus x schuettei,Schuettes oak
4979,QUSH,Quercus shumardii,Shumard oak
4980,QUSI2,Quercus similis,Bottomland post oak
4981,QUSI,Quercus sinuata,Bastard oak
4982,QUSM,Quercus x smallii,Small's oak
4983,QUST,Quercus stellata,Post oak
4984,QUST2,Quercus x stelloides,Stelloides oak
4985,QUST4,Quercus x sterretii,Sterret's oak
4986,QUSU4,Quercus x subconvexa,Quercus x subconvexa
4988,QUSU6,Quercus x subfalcata,Subfalcate oak
4989,QUSU2,Quercus x subintegra,Quercus x subintegra
4990,QUSU3,Quercus x substellata,Quercus x substellata
4992,QUTH,Quercus x tharpii,Tharp's oak
4995,QUTO3,Quercus x townei,Towne's oak
4996,QUTR,Quercus x tridentata,Tridentata oak
4999,QUVA2,Quercus x vaga,Quercus x vaga
5001,QUVE,Quercus velutina,Black oak
5002,QUVE2,Quercus x venulosa,Quercus x venulosa
5005,QUWA2,Quercus x wagneri,Wagner's oak
5006,QUWA,Quercus x walteriana,Walter's oak
5007,QUWI2,Quercus x willdenowiana,Willdenow's oak
5010,RAAC,Randia aculeata,White indigoberry
5011,RAFO2,Randia formosa,Jasmin de rosa
5012,RAPA4,Randia parvifolia,Smallflower indigoberry
5013,RAPO2,Randia portoricensis,Puerto rico indigoberry
5014,RARH2,Randia rhagocarpa,Crucillo
5016,RANI,Rauvolfia nitida,Bitter-ash
5017,RASA3,Rauvolfia sandwicensis,Devil's-pepper
5018,RATE8,Rauvolfia tetraphylla,Be still tree
5019,RAVI,Rauvolfia viridis,Milkbush
5020,RAVO,Rauvolfia vomitoria,Poison devil's-pepper
5023,REKA,Remya kauaiensis,Kauai remya
5024,REMA2,Remya mauiensis,Maui remya
5025,REMO,Remya montgomeryi,Kalalau valley remya
5026,RESA,Reynoldsia sandwicensis,ohe makai
5027,REGU,Reynosia guama,Guama
5029,RESE,Reynosia septentrionalis,Darling plum
5031,RHAL,Rhamnus alnifolia,Alderleaf buckthorn
5032,RHAR6,Rhamnus arguta,Sharp tooth buckthorn
5033,RHCA,Rhamnus cathartica,European buckthorn
5035,RHDA,Rhamnus davurica,Dahurian buckthorn
5037,RHJA8,Rhamnus japonica,Japanese buckthorn
5038,RHLA4,Rhamnus lanceolata,Lanceleaf buckthorn
5040,RHSE3,Rhamnus serrata,Sawleaf buckthorn
5041,RHSM,Rhamnus smithii,Smith's buckthorn
5042,RHUT80,Rhamnus utilis,Chinese buckthorn
5046,RHAL5,Rhododendron alabamense,Alabama azalea
5047,RHAL2,Rhododendron albiflorum,Cascade azalea
5048,RHAR3,Rhododendron arborescens,Smooth azalea
5049,RHAT,Rhododendron atlanticum,Dwarf azalea
5050,RHAU,Rhododendron austrinum,Orange azalea
5052,RHBA4,Rhododendron x bakeri,Baker's rhododendron
5053,RHCA4,Rhododendron calendulaceum,Flame azalea
5054,RHCA5,Rhododendron camtschaticum,Kamchatka rhododendron
5055,RHCA6,Rhododendron canadense,Rhodora
5056,RHCA7,Rhododendron canescens,Mountain azalea
5060,RHCU,Rhododendron cumberlandense,Cumberland rhododendron
5061,RHFL,Rhododendron flammeum,Piedmont azalea
5062,RHJA2,Rhododendron japonicum,Japanese azalea
5067,RHOB,Rhododendron oblongifolium,Texas azalea
5068,RHOC,Rhododendron occidentale,Western azalea
5069,RHPE3,Rhododendron x pennsylvanicum,Pennsylvania rhododendron
5070,RHPE4,Rhododendron periclymenoides,Pink azalea
5071,RHPR,Rhododendron prinophyllum,Early azalea
5073,RHVA,Rhododendron vaseyi,Pinkshell azalea
5074,RHVI2,Rhododendron viscosum,Swamp azalea
5075,RHWE,Rhododendron x welleslyanum,Wellesly rhododendron
5077,RHSC3,Rhodotypos scandens,Jetbead
5078,RHAR4,Rhus aromatica,Fragrant sumac
5079,RHAS,Rhus x ashei,Ashe's sumac
5080,RHCH,Rhus chinensis,Chinese sumac
5081,RHCO,Rhus copallina,Shining sumac
5082,RHGL,Rhus glabra,Smooth sumac
5083,RHIN,Rhus integrifolia,Lemonade berry
5084,RHKE,Rhus kearneyi,Kearney's sumac
5086,RHLA3,Rhus lanceolata,Prairie sumac
5087,RHMI3,Rhus microphylla,Littleleaf sumac
5089,RHPU2,Rhus x pulvinata,Pulvinate sumac
5090,RHSA2,Rhus sandwicensis,Neneleau
5091,RHTR,Rhus trilobata,Skunkbush sumac
5092,RHVI3,Rhus virens,Evergreen sumac
5093,RHAU2,Rhytidophyllum auriculatum,Tibey-amarillo
5094,RIAC,Ribes acerifolium,Mapleleaf currant
5095,RIAL2,Ribes alpinum,Alpine currant
5096,RIAM,Ribes amarum,Bitter gooseberry
5097,RIAM2,Ribes americanum,American black currant
5098,RIAU,Ribes aureum,Golden currant
5099,RIBI,Ribes binominatum,Ground gooseberry
5100,RIBR,Ribes bracteosum,Stink currant
5101,RICA,Ribes californicum,Hillside gooseberry
5102,RICA2,Ribes canthariforme,Moreno currant
5103,RICE,Ribes cereum,Wax currant
5104,RICR,Ribes cruentum,Shinyleaf currant
5105,RICU,Ribes curvatum,Granite gooseberry
5106,RICY,Ribes cynosbati,Eastern prickly gooseberry
5107,RIDI,Ribes divaricatum,Spreading gooseberry
5108,RIEC,Ribes echinellum,Miccosukee gooseberry
5109,RIER,Ribes erythrocarpum,Crater lake currant
5110,RIGL,Ribes glandulosum,Skunk currant
5111,RIHI,Ribes hirtellum,Hairystem gooseberry
5112,RIHU,Ribes hudsonianum,Northern black currant
5113,RIIN,Ribes indecorum,Whiteflower currant
5114,RIIN2,Ribes inerme,Whitestem gooseberry
5115,RILA,Ribes lacustre,Prickly currant
5116,RILA2,Ribes lasianthum,Alpine gooseberry
5117,RILA3,Ribes laxiflorum,Trailing black currant
5118,RILE,Ribes leptanthum,Trumpet gooseberry
5119,RILO,Ribes lobbii,Gummy gooseberry
5120,RIMA,Ribes malvaceum,Chaparral currant
5121,RIMA2,Ribes marshallii,Hupa gooseberry
5122,RIME,Ribes menziesii,Canyon gooseberry
5123,RIME2,Ribes mescalerium,Mescalero currant
5124,RIMI,Ribes missouriense,Missouri gooseberry
5125,RIMO2,Ribes montigenum,Gooseberry currant
5126,RINE,Ribes nevadense,Sierra currant
5127,RINI,Ribes nigrum,European black currant
5128,RINI2,Ribes niveum,Snow currant
5129,RIOX,Ribes oxyacanthoides,Canadian gooseberry
5130,RIPI,Ribes pinetorum,Orange gooseberry
5131,RIQU,Ribes quercetorum,Rock gooseberry
5132,RIRO,Ribes roezlii,Sierra gooseberry
5133,RIRO2,Ribes rotundifolium,Appalachian gooseberry
5134,RIRU80,Ribes rubrum,Cultivated currant
5135,RISA,Ribes sanguineum,Redflower currant
5136,RISE,Ribes sericeum,Lucia gooseberry
5137,RISP2,Ribes speciosum,Fuchsiaflower gooseberry
5138,RITH,Ribes thacherianum,Santa cruz gooseberry
5139,RITR,Ribes triste,Red currant
5140,RITU,Ribes tularense,Tulare gooseberry
5141,RIUV80,Ribes uva-crispa,European gooseberry
5142,RIVE,Ribes velutinum,Desert gooseberry
5144,RIVI2,Ribes victoris,Victor's gooseberry
5145,RIVI3,Ribes viscosissimum,Sticky currant
5146,RIWA,Ribes watsonianum,Spring gooseberry
5147,RIWO,Ribes wolfii,Wolf's currant
5149,ROAM2,Robinia x ambigua,Pink locust
5151,ROHO,Robinia x holdtii,Holdt's locust
5152,ROLO2,Robinia x longiloba,Locust
5153,ROMA,Robinia x margaretta,Margarett's locust
5154,RONE,Robinia neomexicana,New mexico locust
5155,ROPS,Robinia pseudoacacia,Black locust
5156,ROVI,Robinia viscosa,Clammy locust
5157,ROAC2,Rochefortia acanthophora,Greenheart ebony
5158,ROSP8,Rochefortia spinosa,Green ebony
5164,ROAC,Rosa acicularis,Prickly rose
5165,ROAL3,Rosa x alba,White rose of york
5166,ROBL,Rosa blanda,Smooth rose
5167,ROBO3,Rosa x borboniana,Bourbon rose
5168,ROBR,Rosa bracteata,Macartney rose
5169,ROCA2,Rosa californica,California wildrose
5170,ROCA3,Rosa canina,Dog rose
5171,ROCE,Rosa x centifolia,Cabbage rose
5172,ROCH,Rosa chinensis,Chinese rose
5173,ROCI,Rosa cinnamomea,Cinnamon rose
5174,RODA,Rosa x damascena,Damask rose
5175,RODU,Rosa x dulcissima,Rosa x dulcissima
5176,RODU80,Rosa dumetorum,Corymb rose
5177,ROEG,Rosa eglanteria,Sweetbriar rose
5178,ROGA,Rosa gallica,French rose
5179,ROHA4,Rosa x harisonii,Harrison's yellow rose
5180,ROHO3,Rosa x housei,House's rose
5181,ROIN5,Rosa indica,Cyme rose
5182,ROMA81,Rosa majalis,Double cinnamon rose
5183,ROMA3,Rosa manca,Mancos rose
5184,ROMI,Rosa micrantha,Smallflower sweetbrier
5185,ROMI80,Rosa minutifolia,Baja rose
5186,ROMO,Rosa moschata,Musk rose
5187,ROMU,Rosa multiflora,Multiflora rose
5188,ROMY,Rosa myriadenia,Glandular rose
5189,RONI,Rosa nitida,Shining rose
5190,RONU,Rosa nutkana,Nootka rose
5191,ROOB2,Rosa obtusiuscula,Appalachian valley rose
5192,ROOD,Rosa odorata,Tea rose
5193,ROPA4,Rosa x palustriformis,Rosa x palustriformis
5194,ROPA,Rosa palustris,Swamp rose
5195,ROPI2,Rosa pisocarpa,Cluster rose
5196,RORE3,Rosa x rehderiana,Polyantha rose
5197,RORU2,Rosa rubrifolia,Redleaf rose
5198,RORU3,Rosa x rudiuscula,Rosa x rudiuscula
5199,RORU,Rosa rugosa,Rugosa rose
5200,ROSE3,Rosa sempervirens,Evergreen rose
5201,ROSE8,Rosa serafinii,Mediterranean rose
5202,ROSE2,Rosa setigera,Climbing prarie rose
5203,ROSP4,Rosa spinosissima,Scotch rose
5204,ROSP3,Rosa spithamea,Ground rose
5205,ROST,Rosa stellata,Desert rose
5206,ROTO,Rosa tomentosa,Whitewoolly rose
5207,ROVI80,Rosa villosa,Apple rose
5208,ROVI2,Rosa virginiana,Virginia rose
5209,ROWI,Rosa wichuraiana,Memorial rose
5210,ROWO,Rosa woodsii,Woods' rose
5211,ROXA2,Rosa xanthina,Yellow rose
5212,ROYA,Rosa yainacensis,Cascade rose
5214,ROSU4,Rourea surinamensis,Juan caliente
5217,RUAB,Rubus aboriginum,Garden dewberry
5218,RUAC5,Rubus aculiferus,Thorny dewberry
5219,RUAD2,Rubus adjacens,Peaty dewberry
5220,RUAL7,Rubus aliceae,Roadside raspberry
5221,RUAL,Rubus allegheniensis,Allegheny blackberry
5222,RUAL8,Rubus alter,Maine dewberry
5223,RUAL9,Rubus alumnus,Oldfield blackberry
5224,RUAN2,Rubus andrewsianus,Andrews' blackberry
5225,RUAP,Rubus apogaeus,Falling dewberry
5226,RUAP2,Rubus aptatus,Drybank dewberry
5227,RUAR8,Rubus arcuans,Wand dewberry
5228,RUAR7,Rubus arenicola,Sanddwelling dewberry
5229,RUAR2,Rubus argutus,Sawtooth blackberry
5230,RUAR3,Rubus arizonensis,Arizona dewberry
5231,RUAR5,Rubus arvensis,Field blackberry
5232,RUAU,Rubus audax,Tampa blackberry
5233,RUBA2,Rubus baileyanus,Bailey's dewberry
5234,RUBA,Rubus bartonianus,Barton's raspberry
5235,RUBE,Rubus bellobatus,Kittatinny blackberry
5236,RUBI2,Rubus bicknellii,Nantucket blackberry
5237,RUBI3,Rubus biformispinus,Pasture dewberry
5238,RUBI,Rubus bifrons,Himalayan berry
5239,RUBI4,Rubus bigelovianus,Lowland blackberry
5240,RUBL2,Rubus blanchardianus,Blanchard's dewberry
5241,RUBO,Rubus boyntonii,Boynton's dewberry
5242,RUBU,Rubus burnhamii,Burnham's blackberry
5243,RUBU2,Rubus bushii,Bush's blackberry
5244,RUCA,Rubus caesius,European dewberry
5245,RUCA16,Rubus canadensis,Smooth blackberry
5246,RUCE2,Rubus centralis,Illinois dewberry
5247,RUCL,Rubus clarus,Mt. vernon dewberry
5248,RUCO9,Rubus conanicutensis,Conanicut Island blackberry
5249,RUCO3,Rubus concameratus,West virginia blackberry
5250,RUCO4,Rubus coronarius,Cultivated raspberry
5251,RUCU3,Rubus cubitans,Sprawling dewberry
5252,RUCU,Rubus cuneifolius,Sand blackberry
5253,RUCU4,Rubus curtipes,Shortstalk dewberry
5254,RUDE4,Rubus deamii,Deam's dewberry
5255,RUDE6,Rubus defectionis,Eclipse blackberry
5256,RUDE,Rubus deliciosus,Delicious raspberry
5257,RUDE7,Rubus densissimus,Morgantown blackberry
5258,RUDE8,Rubus depavitus,Aberdeen dewberry
5259,RUDI2,Rubus discolor,Himalayan blackberry
5260,RUDI3,Rubus dissimilis,Bristly oswego blackberry
5261,RUEL2,Rubus elegantulus,Showy blackberry
5263,RUEX3,Rubus exeter,Baton rouge blackberry
5264,RUEX2,Rubus exsularis,Fenceline dewberry
5265,RUFE,Rubus fecundus,D.C. dewberry
5266,RUFE2,Rubus felix,Woodland dewberry
5267,RUFL,Rubus flagellaris,Northern dewberry
5268,RUFL3,Rubus flavianus,Windham county blackberry
5269,RUFL4,Rubus floricomus,Manyflower blackberry
5270,RUFL6,Rubus florulentus,Big blackberry
5271,RUFR2,Rubus fraternalis,Northeastern dewberry
5272,RUFR3,Rubus frondisentis,Leafy blackberry
5273,RUFR4,Rubus frondosus,Yankee blackberry
5274,RUFR80,Rubus fruticosus,Shrubby blackberry
5275,RUFR5,Rubus fryei,Cacapon river blackberry
5276,RUFU4,Rubus furtivus,Openground dewberry
5277,RUGE,Rubus geniculatus,False himalayan berry
5278,RUGL2,Rubus glandicaulis,Glandstem blackberry
5279,RUGL,Rubus glaucifolius,San diego raspberry
5280,RUGN,Rubus gnarus,Pollock's mill blackberry
5281,RUGR5,Rubus grimesii,Grimes' dewberry
5282,RUGR9,Rubus griseus,Loogootee blackberry
5283,RUGU,Rubus gulosus,New brunswick blackberry
5284,RUHA3,Rubus hancinianus,Windswpt prairie dewberry
5285,RUHA6,Rubus hanesii,Hanes' blackberry
5286,RUHA4,Rubus harmonicus,Kennebunkport dewberry
5287,RUHA,Rubus hawaiensis,Hawai'i blackberry
5288,RUHE2,Rubus heterophyllus,Ecotone blackberry
5289,RUHI3,Rubus hispidoides,Bog dewberry
5290,RUHI,Rubus hispidus,Bristly dewberry
5291,RUHU2,Rubus huttonii,Hutton's dewberry
5292,RUHY2,Rubus hypolasius,Pineland dewberry
5293,RUIC,Rubus ictus,Savannah dewberry
5294,RUID,Rubus idaeus,American red raspberry
5295,RUIM,Rubus immanis,Watauga river blackberry
5296,RUIM2,Rubus impar,Posey county blackberry
5297,RUIN6,Rubus inclinis,Marshland blackberry
5298,RUIN8,Rubus inferior,Ocala blackberry
5299,RUIN9,Rubus iniens,Sandyfield dewberry
5300,RUIN3,Rubus insons,New england blackberry
5301,RUIN4,Rubus insulanus,Island blackberry
5302,RUIN5,Rubus invisus,Upland dewberry
5303,RUIT,Rubus ithacanus,Ithaca blackberry
5304,RUJA,Rubus jacens,Spreading dewberry
5305,RUJU2,Rubus junceus,Herbaceous blackberry
5306,RUKE2,Rubus kelloggii,Kellogg's blackberry
5307,RUKE3,Rubus kennedyanus,Kennedy's blackberry
5308,RULA5,Rubus largus,Oakwoods dewberry
5309,RULA8,Rubus latens,Massachusetts blackberry
5310,RULA6,Rubus laudatus,Plains blackberry
5311,RULA7,Rubus lawrencei,Adirondack blackberry
5312,RULE,Rubus leucodermis,Whitebark raspberry
5313,RULE3,Rubus leviculus,Bottomland dewberry
5314,RULI2,Rubus linkianus,Link's blackberry
5315,RULO4,Rubus longii,Long's blackberry
5316,RULU,Rubus lucidus,Manatee dewberry
5317,RUMA6,Rubus macraei,akala
5318,RUMA,Rubus macrophyllus,Largeleaf blackberry
5319,RUMA2,Rubus macvaughii,Macvaugh's dewberry
5320,RUMA8,Rubus maniseesensis,Mohican trail dewberry
5321,RUME3,Rubus meracus,Dryslope dewberry
5322,RUMI2,Rubus michiganensis,Michigan dewberry
5323,RUMI3,Rubus mirus,Marvel dewberry
5324,RUMI4,Rubus missouricus,Missouri dewberry
5325,RUMO3,Rubus mollior,Softleaf blackberry
5326,RUMO4,Rubus moluccanus,Eelkek
5327,RUMO5,Rubus montensis,Mountaintop blackberry
5328,RUMU2,Rubus multifer,Kinnickinnick dewberry
5329,RUMU3,Rubus multiformis,Variable blackberry
5330,RUMU4,Rubus multispinus,Devil's blackberry
5331,RUMU5,Rubus mundus,Oldfield dewberry
5332,RUNA,Rubus navus,Grand lake blackberry
5333,RUNE2,Rubus nefrens,Prickless dewberry
5334,RUNE,Rubus neomexicanus,New mexico raspberry
5335,RUNI,Rubus nigerrimus,Dark raspberry
5336,RUNI4,Rubus niveus,Snowpeaks raspberry
5337,RUNO2,Rubus notatus,Bristle berry
5338,RUNO3,Rubus novanglicus,New england dewberry
5339,RUNO4,Rubus noveboracus,New york blackberry
5340,RUNO5,Rubus novocaesarius,Tuckahoe dewberry
5341,RUOB2,Rubus obsessus,New york dewberry
5342,RUOB4,Rubus obvius,Woodborder dewberry
5343,RUOC,Rubus occidentalis,Black raspberry
5344,RUOD,Rubus odoratus,Purpleflowering raspberry
5345,RUOK,Rubus oklahomus,Oklahoma blackberry
5346,RUOR4,Rubus originalis,Cold spring blackberry
5347,RUOR5,Rubus ortivus,Mt. Desert Island blackberry
5348,RUOS,Rubus ostryifolius,Highbush blackberry
5349,RUPA7,Rubus paganus,St. lawrence dewberry
5350,RUPA25,Rubus paludivagus,Cape cod blackberry
5351,RUPA8,Rubus x paracaulis,Blackberry
5352,RUPA13,Rubus parcifrondifer,Silver creek blackberry
5353,RUPA9,Rubus parlinii,Parlin's dewberry
5354,RUPA10,Rubus particeps,Kingston dewberry
5355,RUPA14,Rubus particularis,West virginia dewberry
5356,RUPA,Rubus parviflorus,Thimbleberry
5357,RUPA11,Rubus pascuus,Chesapeake blackberry
5358,RUPE3,Rubus x pensilvanicus,Pennsylvania blackberry
5359,RUPE6,Rubus pergratus,Upland blackberry
5360,RUPE7,Rubus permixtus,Thicket dewberry
5361,RUPE20,Rubus pernagaeus,Smithfield blackberry
5362,RUPE8,Rubus persistens,Persistent blackberry
5363,RUPE9,Rubus perspicuus,Great lakes dewberry
5364,RUPE10,Rubus pervarius,Westminster dewberry
5365,RUPH2,Rubus philadelphicus,Philadelphia blackberry
5366,RUPH,Rubus phoenicolasius,Wine raspberry
5367,RUPL3,Rubus plexus,Tangled dewberry
5368,RUPL,Rubus plicatifolius,Plaitleaf dewberry
5369,RUPL2,Rubus plus,Hairyleaf dewberry
5370,RUPO,Rubus porteri,Pocono plateau dewberry
5371,RUPO2,Rubus positivus,New london dewberry
5372,RUPR3,Rubus prestonensis,Terra alta blackberry
5373,RUPR4,Rubus probabilis,Tree blackberry
